,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
17,교양필수,계열교양영역,계열교양,,HUM1003,문화사의 이해,3.0,"1학년(1,2학기)",계열교양(택 3과목)
18,교양필수,계열교양영역,계열교양,,HUM1004,철학의 이해,3.0,"1학년(1,2학기)",계열교양(택 3과목)
19,교양필수,계열교양영역,계열교양,,HUM1005,문화학의이해,3.0,"1학년(1,2학기)",계열교양(택 3과목)
20,교양필수,계열교양영역,계열교양,,HUM1011,중국어 1,3.0,1학년(1학기),계열교양군(외국어1)(택 1과목)
21,교양필수,계열교양영역,계열교양,,HUM1021,일본어 1,3.0,1학년(1학기),계열교양군(외국어1)(택 1과목)
22,교양필수,계열교양영역,계열교양,,HUM1031,프랑스어 1,3.0,1학년(1학기),계열교양군(외국어1)(택 1과목)
23,교양필수,계열교양영역,계열교양,,HUM1041,한문 1,3.0,1학년(1학기),계열교양군(외국어1)(택 1과목)
24,교양필수,계열교양영역,계열교양,,HUM1012,중국어 2,3.0,1학년(2학기),계열교양군(외국어2)(택 1과목)
25,교양필수,계열교양영역,계열교양,,HUM1022,일본어 2,3.0,1학년(2학기),계열교양군(외국어2)(택 1과목)
26,교양필수,계열교양영역,계열교양,,HUM1032,프랑스어 2,3.0,1학년(2학기),계열교양군(외국어2)(택 1과목)
27,교양필수,계열교양영역,계열교양,,HUM1042,한문 2,3.0,1학년(2학기),계열교양군(외국어2)(택 1과목)
28,전공필수,,창의적 기획,전공기반,CCM2111,문화답사 기획실습,3.0,1학년(1학기),
29,전공선택,,,,CCM2417,실용 스토리텔링 실습,3.0,4학년(1학기),
30,전공선택,,,,CCM3320,이벤트경영분석실습,3.0,3학년(2학기),
31,전공선택,,,,CCM4322,광고와 커뮤니케이션,3.0,3학년(2학기),
32,전공선택,,문화마케팅,전공기반,CCM3211,문화심리마케팅,3.0,2학년(1학기),
33,전공선택,,문화마케팅,전공기반,CCM3212,문화마케팅,3.0,2학년(1학기),
34,전공선택,,문화마케팅,전공핵심,CCM3221,수사학마케팅방법론,3.0,4학년(2학기),
35,전공선택,,문화마케팅,전공핵심,CCM3222,문화마케팅리서치연구,3.0,2학년(2학기),
36,전공선택,,문화마케팅,,CCM3223,디지털마케팅연구,3.0,2학년(2학기),
37,전공선택,,문화마케팅,전공핵심,CCM3312,지역문화브랜딩실습,3.0,3학년(1학기),
38,전공선택,,문화마케팅,전공핵심,CCM3313,문화브랜드마케팅방법론,3.0,4학년(1학기),
39,전공선택,,문화마케팅,,CCM3324,기호학마케팅연구,3.0,3학년(2학기),
40,전공선택,,문화마케팅,,CCM3410,문화마케팅기획실습,3.0,3학년(1학기),
41,전공선택,,문화마케팅,전공집중,CCM3413,문화브랜드창업실습,3.0,4학년(1학기),
42,전공선택,,문화마케팅,,CCM3414,문화산업분석실습,3.0,3학년(1학기),
43,전공선택,,문화마케팅,전공핵심,CCM3422,문화컨설팅실습,3.0,4학년(2학기),
44,전공선택,,문화커뮤니케이션,전공핵심,CCM3322,지역문화와도시재생,3.0,2학년(2학기),
45,전공선택,,문화커뮤니케이션,전공집중,CCM3421,엔터테인먼트 엔터프라이즈,3.0,4학년(2학기),
46,전공선택,,문화커뮤니케이션,전공핵심,CCM4212,설득커뮤니케이션의 이해,3.0,4학년(1학기),
47,전공선택,,문화커뮤니케이션,,CCM4213,영상커뮤니케이션,3.0,2학년(1학기),
48,전공선택,,문화커뮤니케이션,,CCM4214,공연예술기획론,3.0,"2학년(1,2학기)",
49,전공선택,,문화커뮤니케이션,,CCM4223,문화경영커뮤니케이션,3.0,2학년(2학기),
50,전공선택,,문화커뮤니케이션,전공핵심,CCM4311,수사학의이해,3.0,3학년(1학기),
51,전공선택,,문화커뮤니케이션,,CCM4412,지역문화콘텐츠와 지역생태계,3.0,4학년(1학기),
52,전공선택,,문화커뮤니케이션,전공집중,CCM4421,콘텐츠기업리서치,3.0,4학년(2학기),
53,전공선택,,문화커뮤니케이션,,CCM4422,문화공공기관의 이해,3.0,3학년(2학기),
54,전공선택,,창의적 기획,,CCM2213,스토리텔링 입문,3.0,2학년(1학기),
55,전공선택,,창의적 기획,,CCM2217,인터랙티브콘텐츠학 입문,3.0,2학년(1학기),
56,전공선택,,창의적 기획,전공핵심,CCM2221,영상문화콘텐츠 분석,3.0,2학년(2학기),
57,전공선택,,창의적 기획,전공핵심,CCM2222,이미지와 문화기호학,3.0,2학년(2학기),
58,전공선택,,창의적 기획,,CCM2315,영상콘텐츠 제작 실습,3.0,3학년(1학기),
59,전공선택,,창의적 기획,전공핵심,CCM2323,매체 스토리텔링 분석,3.0,"3학년(1,2학기)",
60,전공선택,,창의적 기획,,CCM2326,인터랙티브 광고 콘텐츠 기획,3.0,3학년(2학기),
61,전공선택,,창의적 기획,전공핵심,CCM2419,문화콘텐츠 기획 실습,3.0,4학년(1학기),
62,전공선택,,창의적 기획,전공집중,CCM2425,영상문화콘텐츠 기획 개발,3.0,4학년(2학기),
63,전공선택,,창의적 기획,전공핵심,CCM2426,심리학과 웰니스 콘텐츠,3.0,4학년(2학기),
64,전공선택,,창의적 기획,,CCM2428,SNS 콘텐츠 분석 방법론,3.0,3학년(1학기),
65,전공선택,,학문간 융합,전공기반,CCM1213,플롯유형론,3.0,2학년(1학기),
66,전공선택,,학문간 융합,전공핵심,CCM1214,테크놀로지와 문화예술,3.0,2학년(1학기),
67,전공선택,,학문간 융합,전공핵심,CCM1221,문화이론과 대중문화,3.0,2학년(2학기),
68,전공선택,,학문간 융합,,CCM1222,문화콘텐츠문화경영학 입문,3.0,2학년(2학기),
69,전공선택,,학문간 융합,전공핵심,CCM1229,캐릭터 유형론,3.0,2학년(2학기),
70,전공선택,,학문간 융합,전공핵심,CCM1315,만화와 문학,3.0,3학년(1학기),
71,전공선택,,학문간 융합,전공핵심,CCM1316,문화 기호와 상상력,3.0,3학년(1학기),
72,전공선택,,학문간 융합,전공핵심,CCM1322,SF와 인문학,3.0,3학년(2학기),
73,전공선택,,학문간 융합,,CCM1415,한국문화의 콘텐츠화 실습,3.0,3학년(2학기),
74,전공선택,,학문간 융합,전공집중,CCM1417,신화와 문화콘텐츠,3.0,4학년(1학기),
75,전공선택,,학문간 융합,,CCM1419,디지털 시대의 문화예술,3.0,4학년(1학기),
76,전공선택,,학문간 융합,,CCM1424,문화비평 에세이 실습,3.0,4학년(2학기),
77,전공선택,,학문간 융합,전공집중,CCM2427,콘텐츠분석과 컨셉디자인,3.0,4학년(2학기),
