,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
46,전공선택,,고분자공학,,PSE3202,고분자공정 이동현상,3.0,3학년(1학기),
47,전공선택,,고분자공학,,PSE3220,고분자유변학,3.0,3학년(2학기),
48,전공선택,,고분자공학,,PSE3230,유기재료합성,3.0,3학년(2학기),
49,전공선택,,고분자공학,,PSE3235,고분자역학,3.0,3학년(2학기),
50,전공선택,,고분자공학,,PSE3240,현대 과학기술의 진보,3.0,3학년(2학기),
51,전공선택,,고분자공학,,PSE3250,에너지전기화학,3.0,3학년(2학기),
52,전공선택,,고분자공학,전공핵심,PSE4010,고분자나노복합재료,3.0,4학년(1학기),
53,전공선택,,고분자공학,전공핵심,PSE4060,기능성신소재,3.0,4학년(1학기),
54,전공선택,,고분자공학,전공집중,PSE4070,나노공학,3.0,4학년(2학기),
55,전공선택,,고분자공학,전공집중,PSE4160,반도체공정과 소재,3.0,4학년(2학기),
56,전공선택,,고분자공학,,PSE4190,고분자합성,3.0,4학년(1학기),
57,전공선택,,고분자공학,,PSE4200,고분자 에너지 소재,3.0,4학년(2학기),
58,전공선택,,고분자공학,,PSE4210,전자 재료 및 소자,3.0,4학년(1학기),
59,전공선택,,고분자공학,,PSE4215,고분자 전자재료,3.0,4학년(1학기),
60,전공선택,,고분자공학,,PSE4220,바이오고분자,3.0,4학년(1학기),
61,전공선택,,고분자공학,,PSE4230,환경과 고분자,3.0,4학년(2학기),
