A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
교양필수,계열교양영역,계열교양영역,,ARS1601,패션디자인과 스타일,3.0,전체(2학기),계열교양영역(택 1과목)
전공필수,,디자인기초,,DET1005,기초선형대수,3.0,1학년(1학기),
전공필수,,디자인기초,,DET2001,기초3D애니메이션,3.0,2학년(1학기),
전공필수,,첨단스마트디자인,,DET2016,IoT UX디자인,3.0,2학년(1학기),
전공필수,,첨단영상디자인,,DET2014,AR/VR프로그래밍,3.0,2학년(2학기),
전공필수,,첨단영상디자인,,DET3002,게임 콘텐츠 기획,3.0,3학년(1학기),
전공선택,,디자인기초,,CDN1111,애니메이션 스토리텔링,3.0,1학년(2학기),
전공선택,,디자인기초,,CDN3356,엔터테인먼트디자인 스타트업,3.0,3학년(2학기),
전공선택,,디자인기초,,DET1001,그래픽디자인스튜디오,3.0,1학년(1학기),
전공선택,,디자인기초,,DET1002,디지털영상스튜디오,3.0,1학년(1학기),
전공선택,,디자인기초,,DET1003,3D 모델링&프린팅,3.0,1학년(2학기),
전공선택,,디자인기초,,DET1006,H.O.S.T. 미디어 랩 1,1.0,전체(1학기),
전공선택,,디자인기초,,DET1007,H.O.S.T. 미디어 랩 2,1.0,전체(2학기),
전공선택,,디자인기초,,DET1008,H.O.S.T. 미디어 랩 3,1.0,전체(1학기),
전공선택,,디자인기초,,DET1009,H.O.S.T. 미디어 랩 4,1.0,전체(2학기),
전공선택,,디자인기초,,DET1010,C/C  프로그래밍,3.0,1학년(2학기),
전공선택,,디자인기초,,DET2003,기술과 창의,3.0,2학년(1학기),
전공선택,,디자인기초,,DET2004,미래디자인 이슈와 전략,3.0,2학년(2학기),
전공선택,,디자인기초,,DET2013,메타버스 콘텐츠 디자인,3.0,2학년(2학기),
전공선택,,디자인기초,,DET2015,쉐이더프로그래밍,3.0,2학년(2학기),
전공선택,,디자인기초,,DET3003,디자인테크놀로지세미나,3.0,3학년(1학기),
전공선택,,디자인기초,,DET3004,디지털사운드디자인,3.0,3학년(1학기),
전공선택,,디자인기초,,DET3016,메타버스 융합 프로젝트,3.0,3학년(1학기),
전공선택,,디자인기초,,DET3018,AI콘텐츠프로그래밍,3.0,3학년(2학기),
전공선택,,디자인기초,,DET4004,AI이노베이션프로젝트,3.0,4학년(2학기),
전공선택,,디자인기초,,DET4005,졸업프로젝트 M,3.0,4학년(2학기),
전공선택,,디자인기초,,DET4006,졸업프로젝트 S,3.0,4학년(2학기),
전공선택,,디자인기초,,DET4007,DT포트폴리오와 제작실습,1.0,4학년(2학기),
전공선택,,디자인기초,,DET4008,디자인 비즈니스와 기술 창업,3.0,4학년(2학기),
전공선택,,첨단스마트디자인,,CDN2111,스마트Eco디자인,3.0,2학년(1학기),
전공선택,,첨단스마트디자인,,CDN2221,피지컬컴퓨팅,3.0,2학년(2학기),
전공선택,,첨단스마트디자인,,CDN2222,인터랙티브디자인,3.0,2학년(1학기),
전공선택,,첨단스마트디자인,,CDN3211,스마트도시디자인,3.0,3학년(2학기),
전공선택,,첨단스마트디자인,,CDN3311,라이프시스템디자인,3.0,3학년(1학기),
전공선택,,첨단스마트디자인,,DET2009,감성UI디자인,3.0,2학년(2학기),
전공선택,,첨단스마트디자인,,DET3012,로봇프러덕트 디자인,3.0,3학년(1학기),
전공선택,,첨단스마트디자인,,DET3013,모바일프로그래밍,3.0,3학년(2학기),
전공선택,,첨단스마트디자인,,DET3014,모빌리티 UI/UX 디자인,3.0,3학년(2학기),
전공선택,,첨단스마트디자인,,DET3020,컴퓨터그래픽스,3.0,3학년(1학기),
전공선택,,첨단스마트디자인,,DET3021,스마트웰니스디자인,3.0,3학년(1학기),
전공선택,,첨단스마트디자인,,DET4003,퓨처프러덕트 디자인,3.0,4학년(1학기),
전공선택,,첨단영상디자인,,CDN2220,캐릭터디자인,3.0,2학년(1학기),
전공선택,,첨단영상디자인,,DET2006,AR/VR 영상제작,3.0,2학년(1학기),
전공선택,,첨단영상디자인,,DET2007,고급3D애니메이션,3.0,2학년(2학기),
전공선택,,첨단영상디자인,,DET2012,리얼타임 3차원 공간디자인,3.0,2학년(2학기),
전공선택,,첨단영상디자인,,DET3007,3D 캐릭터 애니메이션,3.0,3학년(1학기),
전공선택,,첨단영상디자인,,DET3009,디지털영상이펙트,3.0,3학년(2학기),
전공선택,,첨단영상디자인,,DET3010,게임 UI/UX 디자인,3.0,3학년(2학기),
전공선택,,첨단영상디자인,,DET3017,메타버스게임스튜디오,3.0,3학년(2학기),
전공선택,,첨단영상디자인,,DET3019,게임프로그래밍,3.0,3학년(1학기),
전공선택,,첨단영상디자인,,DET3022,캐릭터 모션캡쳐,3.0,3학년(2학기),
전공선택,,첨단영상디자인,,DET4001,인터랙티브 게임디자인,3.0,4학년(1학기),
전공선택,,첨단영상디자인,,DET4002,첨단영상미디어디자인,3.0,4학년(1학기),
