,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
1084,EKR3214-001,EKR3214,1,독서교육론,3,3.0,전공선택,[    0     0     0     0 64512     0     0],장성민,절대평가,"영어,English",4.13,기타-원어강의,{'금': '서-224A'}
1122,ENG3009-001,ENG3009,1,번역의 이론과 실제,3,3.0,전공선택,[    0     0     0     0 64512     0     0],정회성,상대평가, ,4.53,영어영문학과-영어영문학,{'금': '5남515'}
1157,ENV3104-003,ENV3104,3,물리화학적수처리공정설계,3,2.0,전공필수,[    0     0     0     0 64512     0     0],박선영,절대평가, ,,환경공학과-환경공학,{'금': '2동358'}
1174,FAN2401-001,FAN2401,1,조리원리 및 실습,2,3.0,전공선택,[     0      0      0      0 261120      0      0],김혜영,절대평가, ,,식품영양학과-식품영양학,{'금': '1-307'}
1248,FLL2010-001,FLL2010,1,프랑스어 문법 1,전체,3.0,전공필수,[   0    0 7168    0 7168    0    0],배진아,상대평가, ,4.25,프랑스언어문화학과-프랑스언어문화,"{'수': '5남407', '금': '5남407'}"
1253,FLL4022-001,FLL4022,1,한국 인물사,전체,3.0,전공선택,[    0     0     0     0 64512     0     0],이홍,절대평가,"영어,English",,프랑스언어문화학과-프랑스언어문화,{'금': '5남505'}
1311,GEB1107-023,GEB1107,23,의사소통 영어,1,3.0,교양필수,[   0 7182    0    0 7182    0    0],테리로즈,상대평가, ,4.73,기타-교양영어,"{'화': '60주년-502', '금': '60주년-502'}"
1312,GEB1107-024,GEB1107,24,의사소통 영어,1,3.0,교양필수,[   0 7182    0    0 7182    0    0],스티븐존스,상대평가, ,4.35,프런티어학부대학-프런티어학부대학,"{'화': '60주년-506', '금': '60주년-506'}"
1315,GEB1107-027,GEB1107,27,의사소통 영어,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],랜디,상대평가, ,4.24,프런티어학부대학-프런티어학부대학,"{'수': '60주년-705', '금': '60주년-705'}"
1316,GEB1107-028,GEB1107,28,의사소통 영어,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],그레고리맥닐,상대평가, ,4.6,프런티어학부대학-프런티어학부대학,"{'수': '60주년-605', '금': '60주년-605'}"
1317,GEB1107-029,GEB1107,29,의사소통 영어,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],그레고리맥닐,상대평가, ,4.6,프런티어학부대학-프런티어학부대학,"{'수': '60주년-605', '금': '60주년-605'}"
1341,GEB1108-022,GEB1108,22,의사소통 영어: 중급,1,3.0,교양필수,[   0 7182    0    0 7182    0    0],크리스틀,상대평가, ,4.35,기타-교양영어,"{'화': '60주년-606', '금': '60주년-606'}"
1344,GEB1108-025,GEB1108,25,의사소통 영어: 중급,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],장진이,상대평가, ,4.34,기타-교양영어,"{'수': '60주년-602', '금': '60주년-602'}"
1345,GEB1108-026,GEB1108,26,의사소통 영어: 중급,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],코너,상대평가, ,,기타-교양영어,"{'수': '60주년-701', '금': '60주년-701'}"
1346,GEB1108-027,GEB1108,27,의사소통 영어: 중급,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],크리스틀,상대평가, ,4.35,프런티어학부대학-프런티어학부대학,"{'수': '60주년-606', '금': '60주년-606'}"
1347,GEB1108-028,GEB1108,28,의사소통 영어: 중급,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],코너,상대평가, ,,기타-교양영어,"{'수': '60주년-701', '금': '60주년-701'}"
1358,GEB1109-011,GEB1109,11,의사소통 영어: 고급,1,3.0,교양필수,[   0 7182    0    0 7182    0    0],헴브리,상대평가, ,4.78,프런티어학부대학-프런티어학부대학,"{'화': '60주년-702', '금': '60주년-702'}"
1518,GEB1126-070,GEB1126,70,문제해결을 위한 글쓰기,1,3.0,교양필수,[   0    0    0    0 7680    0    1],"허인영,김남규",상대평가, ,,기타-교양한국어,"{'셀': '웹강의', '금': '60주년-228'}"
1521,GEB1126-073,GEB1126,73,문제해결을 위한 글쓰기,1,3.0,교양필수,[   0    0    0    0 7680    0    1],"간호윤,허인영",상대평가, ,,프런티어학부대학-프런티어학부대학,"{'셀': '웹강의', '금': '60주년-229'}"
1522,GEB1126-074,GEB1126,74,문제해결을 위한 글쓰기,1,3.0,교양필수,[   0    0    0    0 7680    0    1],"권문경,허인영",상대평가, ,,기타-교양한국어,"{'셀': '웹강의', '금': '60주년-230'}"
1539,GED1002-010,GED1002,10,공학윤리와 토론,2,3.0,교양선택,[    0     0     0     0 64512     0     0],이양수,상대평가,공학인증필(18학번~),,기타-핵심교양,{'금': '60주년-509'}
1583,GED4004-001,GED4004,1,부와 빈곤의 글로벌 지도,전체,3.0,교양선택,[    0     0     0     0 64512     0     0],김희순,절대평가,사회교육,,기타-핵심교양,{'금': '5서369'}
1610,GEE1002-001,GEE1002,1,동화와 마법의 상상력,전체,3.0,교양선택,[    0     0     0     0 64512     0     0],김민령,상대평가,한국어문학,,기타-일반교양,{'금': '5남521'}
1613,GEE1012-001,GEE1012,1,창작을 위한 글쓰기 실습,4,3.0,교양선택,[   0    0    0    0 8064    0    0],안보윤,절대평가,한국어문학,,기타-일반교양,{'금': '5남401'}
1632,GEE2015-008,GEE2015,8,기초수학,전체,3.0,교양선택,[   0 7182    0    0 7182    0    0],김지연,Pass/Fail,수학,,기타-일반교양,"{'화': '5동106A', '금': '5동106A'}"
1679,GEE3027-011,GEE3027,11,실용영어 L/S,전체,3.0,교양선택,[   0 7182    0    0 7182    0    0],제이슨햄,상대평가,프런티어학부대학,,기타-교양영어,"{'화': '60주년-501', '금': '60주년-501'}"
1680,GEE3027-012,GEE3027,12,실용영어 L/S,전체,3.0,교양선택,[   0 7182    0    0 7182    0    0],스트롱,상대평가,프런티어학부대학,,기타-교양영어,"{'화': '60주년-601', '금': '60주년-601'}"
1682,GEE3027-014,GEE3027,14,실용영어 L/S,전체,3.0,교양선택,[   0    0 8064    0 8064    0    0],헴브리,상대평가,프런티어학부대학,,기타-교양영어,"{'수': '60주년-702', '금': '60주년-702'}"
1683,GEE3027-015,GEE3027,15,실용영어 L/S,전체,3.0,교양선택,[   0    0 8064    0 8064    0    0],제이슨햄,상대평가,프런티어학부대학,,기타-교양영어,"{'수': '60주년-501', '금': '60주년-501'}"
1684,GEE3027-018,GEE3027,18,실용영어 L/S,전체,3.0,교양선택,[   0    0 8064    0 8064    0    0],스티븐존스,상대평가,프런티어학부대학,,기타-교양영어,"{'수': '60주년-506', '금': '60주년-506'}"
1689,GEE3030-001,GEE3030,1,외국인전용 한국어 레포트쓰기,전체,3.0,교양선택,[    0     0     0     0 64512     0     0],박은정,상대평가,프런티어학부대학,,기타-일반교양,{'금': '60주년-607'}
1728,GEE6004-005,GEE6004,5,테니스,전체,1.0,교양선택,[   0    0    0    0 7680    0    0],천성민,절대평가,체육교육,,기타-일반교양,{'금': '60주년-712'}
1773,GEO1011-001,GEO1011,1,공간정보공학개론,1,3.0,전공필수,[    0     0     0     0 64512     0     0],"박수홍,김태정,박관동,홍성철,최강혁,최광열",상대평가, ,,공간정보공학과-공간정보공학,{'금': '4-320'}
1825,HIS4309-001,HIS4309,1,일본의 역사와 문화,전체,3.0,전공선택,[    0     0     0     0 64512     0     0],윤현명,상대평가, ,4.67,사학과-사학,{'금': '5남501'}
1850,HUM1001-005,HUM1001,5,언어의 이해,전체,3.0,교양필수,[    0     0     0     0 64512     0     0],정일영,상대평가, ,4.83,프랑스언어문화학과-프랑스언어문화,{'금': '5동102'}
1855,HUM1003-001,HUM1003,1,문화사의 이해,1,3.0,교양필수,[8064    0    0    0 8064    0    0],남달우,상대평가, ,4.29,사학과-사학,"{'월': '5동502', '금': '5동502'}"
1856,HUM1003-002,HUM1003,2,문화사의 이해,1,3.0,교양필수,[64512     0     0     0 64512     0     0],남달우,상대평가, ,4.29,사학과-사학,"{'월': '5동502', '금': '5동502'}"
1885,IBT2107-001,IBT2107,1,세계경제,2,3.0,전공선택,[    0     0     0     0 64512     0     0],티티리가,상대평가,English,,IBT학과-국제경영학,{'금': 'M-121'}
1908,ICE1005-001,ICE1005,1,인공지능 프로그래밍기초,1,3.0,교양필수,[   0    0 7168    0 7168    0    0],이용우,상대평가, ,5.0,정보통신공학과-정보통신공학,"{'수': '하-230', '금': '하-230'}"
1947,ICE4027-002,ICE4027,2,디지털영상처리설계,4,4.0,전공선택,[458752      0 458752      0  15360      0      0],박인규,절대평가,"통합 이론 강의(분반 별 실습 강의),선수",4.38,정보통신공학과-정보통신공학,"{'월': '하-232', '수': '하-232', '금': '하-424'}"
1960,IEN2004-002,IEN2004,2,경영공학,2,3.0,전공필수,[     0      0      0 458752   7168      0      0],이희남,상대평가, ,3.13,산업경영공학과-산업경영공학,"{'목': '2북666', '금': '2북671'}"
1974,IEN3202-002,IEN3202,2,산업정보화,3,3.0,전공선택,[    0     0     0     0 64512     0     0],송종수,절대평가,"영어, English",4.82,기타-원어강의,{'금': '2북474'}
1985,IGS1131-001,IGS1131,1,SW 프로그래밍,1,3.0,교양필수,[    0     0     0     0 64512     0     0],후마윤,상대평가,English,,IBT학과-국제경영학,{'금': '5동116A'}
1986,IGS1131-002,IGS1131,2,SW 프로그래밍,1,3.0,교양필수,[    0     0     0     0 64512     0     0],샤페눌,상대평가,English,,기타-원어강의,{'금': 'M-224'}
1994,IGS2137-001,IGS2137,1,신호 및 시스템 설계,2,3.0,교양필수,[   0    0 7182    0 7182    0    0],메히디,상대평가,English,,ISE학과-융합시스템공학,"{'수': 'M-224', '금': 'M-224'}"
2013,INT2053-001,INT2053,1,실용중국어 3,2,3.0,교양필수,[   0    0 8064    0 8064    0    0],김종현,절대평가, ,4.33,국제통상학과-국제통상학,"{'수': '6-522', '금': '6-522'}"
2024,INT2526-001,INT2526,1,일본사회와 문화,2,3.0,전공선택,[    0     0     0     0 64512     0     0],박경희,상대평가, ,4.15,국제통상학과-국제통상학,{'금': '6-624'}
2025,INT3055-001,INT3055,1,실용중국어 5,3,3.0,전공선택,[   0    0 8064    0 8064    0    0],김종현,절대평가, ,,국제통상학과-국제통상학,"{'수': '6-522', '금': '6-522'}"
2028,INT3316-001,INT3316,1,국제보험론,3,3.0,전공선택,[   0    0    0    0 8064    0    0],설두평,상대평가, ,3.5,국제통상학과-국제통상학,{'금': '6-622'}
2036,IPS1443-001,IPS1443,1,연극사,1,3.0,전공선택,[    0     0     0     0 64512     0     0],김효진,상대평가, ,,연극영화학과-연극영화학,{'금': '5남234'}
2067,ISE2234-001,ISE2234,1,지능형이동체설계,2,3.0,전공선택,[    0     0     0     0 64512     0     0],조종두,상대평가,"영어,English",,기타-원어강의,{'금': '9-217'}
2115,JPN3020-001,JPN3020,1,일본근·현대소설,3,3.0,전공선택,[   0    0 7168    0 7168    0    0],이가현,상대평가, ,4.0,일본언어문화학과-일본언어문화,"{'수': '5남503', '금': '5남503'}"
2126,KIN1018-001,KIN1018,1,수영,1,1.0,전공선택,[   0    0    0    0 7680    0    0],서정은,절대평가, ,4.0,스포츠과학과-스포츠과학,{'금': '5남225A'}
2135,KIN3016-001,KIN3016,1,스포츠전문영어,4,2.0,전공선택,[    0     0     0     0 15360     0     0],크리스틀,절대평가,English,5.0,기타-원어강의,{'금': '5서556'}
2204,MEG3013-002,MEG3013,2,전산제도,3,3.0,전공선택,[     0      0      0      0 261120      0      0],황병복,절대평가,"영어,English,선수",,기계공학과-기계공학,{'금': '2북370'}
2210,MEG3078-002,MEG3078,2,기계공학실험A,3,2.0,전공필수,[     0      0      0      0 130560      0      0],김성은,절대평가,선수,,기계공학과-기계공학,{'금': '2북378B'}
2233,MEG3175-003,MEG3175,3,확률및통계,3,3.0,전공선택,[    0     0     0     0 64512     0     0],엄태원,상대평가, ,,기계공학과-기계공학,{'금': '2북364'}
2250,MEG4183-001,MEG4183,1,기계공학특수연구 1,4,3.0,전공선택,[   0    0    0    0 8064    0    0],김동섭,Pass/Fail,선수,,기계공학과-기계공학,{'금': '2북274'}
2271,MSE3001-006,MSE3001,6,재료공학실험 1,3,2.0,전공필수,[     0      0      0      0 130560      0      0],김용선,절대평가, ,5.0,신소재공학과-신소재공학,{'금': '5서260'}
2272,MSE3001-007,MSE3001,7,재료공학실험 1,3,2.0,전공필수,[     0      0      0      0 130560      0      0],이정환,절대평가, ,,신소재공학과-신소재공학,{'금': '5서255'}
2273,MSE3001-008,MSE3001,8,재료공학실험 1,3,2.0,전공필수,[     0      0      0      0 130560      0      0],김윤준,절대평가, ,3.0,신소재공학과-신소재공학,{'금': '5서452'}
2285,MSE4001-002,MSE4001,2,신소재공학종합설계,4,4.0,전공필수,[   0    0    0    0 8064  126    0],"예종필,김영재",Pass/Fail,선수,,신소재공학과-신소재공학,"{'금': '5북239', '토': '5서255'}"
2295,MTH1001-004,MTH1001,4,일반수학 1,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],박성화,상대평가, ,4.89,기계공학과-기계공학,"{'수': '5동105A', '금': '5동105A'}"
2298,MTH1001-007,MTH1001,7,일반수학 1,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],박성화,상대평가, ,4.89,조선해양공학과-조선해양공학,"{'수': '5동105A', '금': '5동105A'}"
2302,MTH1001-011,MTH1001,11,일반수학 1,1,3.0,교양필수,[   0 7182    0    0 7182    0    0],김태길,상대평가, ,4.67,화학공학과-화학공학,"{'화': '5동105A', '금': '5동105A'}"
2306,MTH1001-015,MTH1001,15,일반수학 1,1,3.0,교양필수,[   0 7168    0    0 7168    0    0],임선간,상대평가, ,4.72,신소재공학과-신소재공학,"{'화': '5동105B', '금': '5동105B'}"
2309,MTH1001-018,MTH1001,18,일반수학 1,1,3.0,교양필수,[   0    0 8064    0 8064    0    0],김동호,상대평가, ,,사회인프라공학과-사회인프라공학,"{'수': '5동106A', '금': '5동106A'}"
2343,MTH1002-004,MTH1002,4,일반수학 2,1,3.0,교양필수,[   0 7168    0    0 7168    0    0],전상표,상대평가, ,3.08,수학과-수학,"{'화': '5동208A', '금': '5동208A'}"
2353,MTH2012-002,MTH2012,2,선형대수학 1,2,3.0,전공필수,[   0    0 7280    0 7280    0    0],최광석,상대평가, ,,수학과-수학,"{'수': '5동210B', '금': '5동210B'}"
2415,NUR3029-001,NUR3029,1,성인간호학실습1,3,2.0,전공필수,[   0    0    0    0 8190    0    0],"김수현,임보애,성일순",절대평가, ,,간호학과-간호학,{'금': '인하대병원'}
2416,NUR3029-002,NUR3029,2,성인간호학실습1,3,2.0,전공필수,[   0    0    0    0 8190    0    0],"정혜실,임보애,성일순",절대평가, ,,간호학과-간호학,{'금': '인하대병원'}
2417,NUR3029-003,NUR3029,3,성인간호학실습1,3,2.0,전공필수,[      0       0 1974240       0 1974240       0       0],"임보애,성일순,김지영",절대평가, ,,간호학과-간호학,"{'수': '인하대병원', '금': '인하대병원'}"
2431,NUR4014-001,NUR4014,1,지역사회간호학실습 1,4,1.0,전공필수,[   0    0    0    0 8064    0    0],"함옥경,이지연",절대평가, ,,간호학과-간호학,{'금': '외부실습'}
2432,NUR4014-002,NUR4014,2,지역사회간호학실습 1,4,1.0,전공필수,[   0    0    0    0 8064    0    0],"함옥경,이지연",절대평가, ,,간호학과-간호학,{'금': '외부실습'}
2433,NUR4014-003,NUR4014,3,지역사회간호학실습 1,4,1.0,전공필수,[      0       0       0       0 3677184       0       0],"함옥경,이지연",절대평가, ,,간호학과-간호학,{'금': '외부실습'}
2449,OCN1011-002,OCN1011,2,해양학실험 1,1,1.0,교양필수,[   0    0    0    0 7680    0    0],이관홍,절대평가, ,3.0,해양과학과-해양과학,{'금': '5북222'}
2456,OCN3312-001,OCN3312,1,문제해결형 해양역학자료분석 및 실습,3,3.0,전공선택,[     0 130560      0      0 130560      0      0],박재훈,절대평가, ,4.67,해양과학과-해양과학,"{'화': '5서355B', '금': '5서355B'}"
